"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CROPYIELD","RICE","TONNE_HA","A","2007",5.628139108,
"USA","CROPYIELD","RICE","TONNE_HA","A","2008",5.33249693,
"USA","CROPYIELD","RICE","TONNE_HA","A","2009",5.533748085,
"USA","CROPYIELD","RICE","TONNE_HA","A","2010",5.23880505,
"USA","CROPYIELD","RICE","TONNE_HA","A","2011",5.505432839,
"USA","CROPYIELD","RICE","TONNE_HA","A","2012",5.807162182,
"USA","CROPYIELD","RICE","TONNE_HA","A","2013",6.000846211,
"USA","CROPYIELD","RICE","TONNE_HA","A","2014",5.916056097,
"USA","CROPYIELD","RICE","TONNE_HA","A","2015",5.816186966,
"USA","CROPYIELD","RICE","TONNE_HA","A","2016",5.639440408,
"USA","CROPYIELD","RICE","TONNE_HA","A","2017",5.865637271,
"USA","CROPYIELD","RICE","TONNE_HA","A","2018",6.047994514,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1990",2.656878787,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.303894729,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.641679244,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.570374377,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.525757831,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.410248943,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.438847895,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.657416814,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.903461537,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.868834249,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.822049918,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.700340125,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.377313264,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.969978933,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.90259524,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.825656833,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.603858519,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.725682986,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2008",3.017283402,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.989276163,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2010",3.118174554,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.941722057,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2012",3.103513272,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.169601912,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.936476322,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.931788,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.537239413,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.113981076,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.187006123,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1990",2.487521368,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1991",2.751162792,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1992",3.534751773,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1993",2.952857143,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1994",2.930496454,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1995",3.422282609,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1996",3.474093264,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1997",3.641777778,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1998",3.247746812,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1999",3.898478562,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2000",3.25076679,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2001",3.876045124,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2002",3.91,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2003",3.670977446,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2004",4.260047282,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2005",4.088553459,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2006",4.802248521,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2007",4.462138518,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2008",4.663387978,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2009",4.619238965,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2010",3.919536393,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2011",4.618135198,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2012",4.529481733,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2013",4.568886979,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2014",4.417763158,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2015",4.560619089,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2016",4.601590255,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2017",4.526657501,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2018",4.57369948,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.897369778,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.180806979,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.327357392,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.023903554,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.167205016,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.934319887,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.242690059,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.608853536,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.302814328,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.428571429,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.490636704,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.23534571,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.033223141,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.539319965,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.630624691,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.530747588,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.62599278,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.831312781,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.977337111,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.761015912,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2010",3.510280787,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.133318928,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.53164557,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.520547945,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.642585551,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.585812357,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.307553957,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.231597846,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.055919721,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1990",1.277167478,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1991",1.582700906,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1992",1.467058917,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1993",1.513115152,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1994",1.605650229,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1995",1.764165877,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1996",1.740820661,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1997",1.826296531,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1998",1.745216978,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1999",2.048205527,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2000",2.112167665,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2001",2.172870158,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2002",2.24429986,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2003",2.212619727,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2004",2.411633271,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2005",2.318907137,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2006",2.641247177,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2007",2.593115962,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2008",2.855763607,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2009",2.945926541,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2010",2.867987567,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2011",3.28224233,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2012",3.250364823,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2013",3.349473178,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2014",3.473677279,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2015",3.688313206,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2016",3.59065739,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2017",4.231866421,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2018",3.891984282,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.153969041,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.464160401,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.427987743,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.472640219,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.551928783,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.543259557,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.809340659,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.635348226,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.611071682,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.9696,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.619136961,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.94849537,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.519569472,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.497564935,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.083422843,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.974565494,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.593068036,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.21027027,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.47935973,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.040690506,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.773082223,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.664950866,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.316234796,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.587330317,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.208818342,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.227254347,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.169339623,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.541454377,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.527378235,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1990",2.773333311,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1991",2.624666691,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1992",2.825157166,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1993",3.0400002,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1994",2.944079161,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1995",2.889705896,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1996",3.217499971,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1997",2.812451363,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1998",2.628839016,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1999",2.792517185,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2000",3.524030924,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2001",3.372028112,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2002",3.410357237,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2003",3.359929085,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2004",3.224096537,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2005",3.144000053,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2006",3.852857113,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2007",3.405046225,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2008",3.890476227,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2009",3.61476779,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2010",2.601224423,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2011",3.496016026,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2012",4.200416565,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2013",4.175714493,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2014",4.052678585,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2015",4.642345429,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2016",4.41220808,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2017",4.111323357,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2018",4.515397096,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","1990",2.946826696,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","1991",3.40987134,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","1992",3.377440453,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","1993",3.35189867,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","1994",3.511049748,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","1995",3.548717976,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","1996",3.32520318,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","1997",4.021582604,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","1998",3.530973434,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","1999",3.808673382,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2000",4.299516678,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2001",4.272300243,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2002",4.319711685,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2003",4.576190472,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2004",4.576190472,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2005",5.879364967,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2006",6.051723957,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2007",4.070110798,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2008",4.405694008,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2009",4.33712101,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2010",5.623616219,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2011",6.432653427,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2012",4.951020718,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2013",5.814905167,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2014",5.328089714,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2015",5.630698681,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2016",6.07045269,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2017",5.291110992,
"CHL","CROPYIELD","WHEAT","TONNE_HA","A","2018",5.806915947,
"CHN","CROPYIELD","RICE","TONNE_HA","A","1990",3.851869503,
"CHN","CROPYIELD","RICE","TONNE_HA","A","1991",3.790191346,
"CHN","CROPYIELD","RICE","TONNE_HA","A","1992",3.917061146,
"CHN","CROPYIELD","RICE","TONNE_HA","A","1993",3.980805778,
"CHN","CROPYIELD","RICE","TONNE_HA","A","1994",4.067332375,
"CHN","CROPYIELD","RICE","TONNE_HA","A","1995",4.127067247,
"CHN","CROPYIELD","RICE","TONNE_HA","A","1996",4.254894452,
"CHN","CROPYIELD","RICE","TONNE_HA","A","1997",4.328772847,
"CHN","CROPYIELD","RICE","TONNE_HA","A","1998",4.360791131,
"CHN","CROPYIELD","RICE","TONNE_HA","A","1999",4.346267342,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2000",4.296007495,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2001",4.221955316,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2002",4.239412325,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2003",4.151527084,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2004",4.322772781,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2005",4.28828469,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2006",4.30150073,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2007",4.406559323,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2008",4.495381618,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2009",4.510960758,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2010",4.488878963,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2011",4.580819411,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2012",4.642189211,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2013",4.60143904,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2014",4.667017383,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2015",4.720952086,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2016",4.699700981,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2017",4.733717487,
"CHN","CROPYIELD","RICE","TONNE_HA","A","2018",4.709999998,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","1990",3.194124215,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","1991",3.100361897,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","1992",3.331158185,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","1993",3.518769638,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","1994",3.426279286,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","1995",3.541476092,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","1996",3.734051535,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","1997",4.101839838,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","1998",3.685172124,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","1999",3.94676648,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2000",3.738265978,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2001",3.806195264,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2002",3.776560147,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2003",3.931808883,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2004",4.251918986,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2005",4.27540365,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2006",4.593486639,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2007",4.607647232,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2008",4.76165474,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2009",4.738997983,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2010",4.748515831,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2011",4.837288834,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2012",4.979520356,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2013",5.055603931,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2014",5.243591342,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2015",5.392693087,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2016",5.327322221,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2017",5.409337224,
"CHN","CROPYIELD","WHEAT","TONNE_HA","A","2018",5.296450823,
"COL","CROPYIELD","RICE","TONNE_HA","A","1990",2.754491091,
"COL","CROPYIELD","RICE","TONNE_HA","A","1991",2.430361509,
"COL","CROPYIELD","RICE","TONNE_HA","A","1992",2.337930918,
"COL","CROPYIELD","RICE","TONNE_HA","A","1993",2.502576113,
"COL","CROPYIELD","RICE","TONNE_HA","A","1994",2.727272749,
"COL","CROPYIELD","RICE","TONNE_HA","A","1995",2.533656359,
"COL","CROPYIELD","RICE","TONNE_HA","A","1996",3.279768229,
"COL","CROPYIELD","RICE","TONNE_HA","A","1997",3.15837574,
"COL","CROPYIELD","RICE","TONNE_HA","A","1998",3.20258069,
"COL","CROPYIELD","RICE","TONNE_HA","A","1999",3.264345408,
"COL","CROPYIELD","RICE","TONNE_HA","A","2000",3.113154173,
"COL","CROPYIELD","RICE","TONNE_HA","A","2001",2.986419678,
"COL","CROPYIELD","RICE","TONNE_HA","A","2002",3.148443461,
"COL","CROPYIELD","RICE","TONNE_HA","A","2003",3.160734415,
"COL","CROPYIELD","RICE","TONNE_HA","A","2004",3.188841105,
"COL","CROPYIELD","RICE","TONNE_HA","A","2005",3.111613512,
"COL","CROPYIELD","RICE","TONNE_HA","A","2006",3.281638145,
"COL","CROPYIELD","RICE","TONNE_HA","A","2007",3.319169998,
"COL","CROPYIELD","RICE","TONNE_HA","A","2008",3.364715815,
"COL","CROPYIELD","RICE","TONNE_HA","A","2009",3.036243916,
"COL","CROPYIELD","RICE","TONNE_HA","A","2010",2.900476217,
"COL","CROPYIELD","RICE","TONNE_HA","A","2011",2.66004014,
"COL","CROPYIELD","RICE","TONNE_HA","A","2012",2.74735713,
"COL","CROPYIELD","RICE","TONNE_HA","A","2013",2.614425421,
"COL","CROPYIELD","RICE","TONNE_HA","A","2014",2.732369423,
"COL","CROPYIELD","RICE","TONNE_HA","A","2015",2.808200121,
"COL","CROPYIELD","RICE","TONNE_HA","A","2016",2.919591904,
"COL","CROPYIELD","RICE","TONNE_HA","A","2017",2.876108885,
"COL","CROPYIELD","RICE","TONNE_HA","A","2018",2.954155922,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.842105269,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","1991",2,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.744186044,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.882352948,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.058823586,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.114285708,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.166666746,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.083333254,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.052631617,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.352941275,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.850000024,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.133333445,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.51666677,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.725000143,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.869565249,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.631578922,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.33470583,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.313158035,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.750666738,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2009",0.956666648,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2010",0.69095242,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2011",0.671052635,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2012",0.365999997,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2013",0.401499987,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2014",0.800000012,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2015",0.449999988,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.730210066,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.0625,
"COL","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.249656225,
"EGY","CROPYIELD","RICE","TONNE_HA","A","1990",5.024092197,
"EGY","CROPYIELD","RICE","TONNE_HA","A","1991",5.149589062,
"EGY","CROPYIELD","RICE","TONNE_HA","A","1992",4.886413097,
"EGY","CROPYIELD","RICE","TONNE_HA","A","1993",4.939260006,
"EGY","CROPYIELD","RICE","TONNE_HA","A","1994",5.46041441,
"EGY","CROPYIELD","RICE","TONNE_HA","A","1995",5.619744778,
"EGY","CROPYIELD","RICE","TONNE_HA","A","1996",5.719645023,
"EGY","CROPYIELD","RICE","TONNE_HA","A","1997",5.808294773,
"EGY","CROPYIELD","RICE","TONNE_HA","A","1998",5.963028908,
"EGY","CROPYIELD","RICE","TONNE_HA","A","1999",6.127832413,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2000",6.282246113,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2001",6.403160095,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2002",6.367353439,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2003",6.7228899,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2004",6.785061836,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2005",6.891326428,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2006",6.948345661,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2007",6.740142345,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2008",6.714863777,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2009",6.619394779,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2010",6.50084877,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2011",6.602944374,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2012",6.591546536,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2013",6.617716312,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2014",6.543130875,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2015",6.411528111,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2016",6.572422028,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2017",6.713741303,
"EGY","CROPYIELD","RICE","TONNE_HA","A","2018",6.75777442,
"EGY","CROPYIELD","WHEAT","TONNE_HA","A","1990",5.198538303,
"EGY","CROPYIELD","WHEAT","TONNE_HA","A","1991",4.815252304,
"EGY","CROPYIELD","WHEAT","TONNE_HA","A","1992",5.253697395,
"EGY","CROPYIELD","WHEAT","TONNE_HA","A","1993",5.299342156,
"EGY","CROPYIELD","WHEAT","TONNE_HA","A","1994",5.002254963,
"EGY","CROPYIELD","WHEAT","TONNE_HA","A","1995",5.423696518,
"EGY","CROPYIELD","WHEAT","TONNE_HA","A","1996",5.639134884,
"EGY","CROPYIELD","WHEAT","TONNE_HA","A","1997",5.597129345,
"EGY","CROPYIELD","WHEAT","TONNE_HA","A","1998",5.991150379,
"EGY","CROPYIELD","WHEAT","TONNE_HA","A","1999",6.347000122,
